OzDES-DR2_03802	1.60211
OzDES-DR2_03804	1.74726
OzDES-DR2_03805	1.63364
OzDES-DR2_03806	1.92588
OzDES-DR2_03807	1.69073
OzDES-DR2_03810	1.56955
OzDES-DR2_03812	1.60509
OzDES-DR2_03813	1.57899
OzDES-DR2_03814	1.72928
OzDES-DR2_03815	1.86598
OzDES-DR2_03816	1.89405
OzDES-DR2_03818	0.72214
OzDES-DR2_03819	1.62347
OzDES-DR2_03820	1.82538
OzDES-DR2_03825	1.80176
OzDES-DR2_03826	1.67996
OzDES-DR2_03827	1.6765
OzDES-DR2_03828	1.83101
OzDES-DR2_03831	1.60236
OzDES-DR2_03832	0.72556
OzDES-DR2_03833	1.60955
OzDES-DR2_03835	1.68545
OzDES-DR2_03836	1.62126
OzDES-DR2_03837	1.85677
OzDES-DR2_03838	1.65146
OzDES-DR2_03839	1.58574
OzDES-DR2_03841	1.85423
OzDES-DR2_03843	1.68346
OzDES-DR2_03844	1.75076
OzDES-DR2_03846	1.70062
OzDES-DR2_04247	0.75733
OzDES-DR2_04250	1.17382
OzDES-DR2_04451	1.7012
OzDES-DR2_04535	1.2272
OzDES-DR2_04643	0.92395
OzDES-DR2_04645	0.94488
OzDES-DR2_04648	1.24791
OzDES-DR2_04657	0.82472
OzDES-DR2_04670	0.9803
OzDES-DR2_04685	0.83904
OzDES-DR2_04694	1.38765
OzDES-DR2_04696	0.96053
OzDES-DR2_04702	0.97341
OzDES-DR2_04703	1.47233
OzDES-DR2_04713	1.20168
SVA1_COADD-2925328555	1.31314
SVA1_COADD-2925333741	1.11108
SVA1_COADD-2925337297	0.91868
SVA1_COADD-2925362897	1.32572
SVA1_COADD-2925363548	1.16818
SVA1_COADD-2925370090	1.49488
SVA1_COADD-2925376811	1.09331
SVA1_COADD-2925392258	1.57143
SVA1_COADD-2925393331	1.29447
SVA1_COADD-2925397876	1.24784
SVA1_COADD-2925397940	1.24846
SVA1_COADD-2925407044	1.69308
SVA1_COADD-2925416202	1.83361
SVA1_COADD-2925423969	1.27146
SVA1_COADD-2925430831	1.50221
SVA1_COADD-2925436797	0.82971
SVA1_COADD-2925436915	1.70627
SVA1_COADD-2925445574	0.99183
SVA1_COADD-2925446646	1.22747
SVA1_COADD-2925464457	1.10736
SVA1_COADD-2925471674	1.44702
SVA1_COADD-2925472971	1.29767
SVA1_COADD-2925473721	1.69774
SVA1_COADD-2925476343	1.35124
SVA1_COADD-2925476876	0.99394
SVA1_COADD-2925477181	1.26485
SVA1_COADD-2925486343	1.43453
SVA1_COADD-2925500184	1.16515
SVA1_COADD-2925503302	1.46854
SVA1_COADD-2925503752	1.57698
SVA1_COADD-2925512698	0.84085
SVA1_COADD-2925519095	1.28155
SVA1_COADD-2925526498	0.95472
SVA1_COADD-2925533510	0.98139
SVA1_COADD-2925539813	1.42786
SVA1_COADD-2925562868	1.16376
SVA1_COADD-2925577636	0.93375
SVA1_COADD-2925579936	1.9156
SVA1_COADD-2925602086	1.01528
SVA1_COADD-2925607376	1.36659
SVA1_COADD-2925623942	1.25992
SVA1_COADD-2925636201	0.74431
SVA1_COADD-2925643975	1.545
SVA1_COADD-2925646449	0.97945
SVA1_COADD-2925652736	1.02296
SVA1_COADD-2925658020	1.78541
SVA1_COADD-2925670610	1.24119
SVA1_COADD-2925671794	1.21381
SVA1_COADD-2925672911	1.82733
SVA1_COADD-2925676432	1.73583
SVA1_COADD-2925676806	1.20847
SVA1_COADD-2925679060	1.49496
SVA1_COADD-2925687644	1.76184
SVA1_COADD-2925698205	1.50674
SVA1_COADD-2925712582	1.83603
SVA1_COADD-2925720410	1.05225
SVA1_COADD-2925722096	0.87665
SVA1_COADD-2925731984	1.03916
SVA1_COADD-2925739931	1.53367
SVA1_COADD-2925749412	1.58446
SVA1_COADD-2925756435	1.68025
SVA1_COADD-2925758989	1.70718
SVA1_COADD-2925765744	1.41128
SVA1_COADD-2925769537	0.82823
SVA1_COADD-2925770072	1.74601
SVA1_COADD-2925778748	1.82756
SVA1_COADD-2925781163	1.47182
SVA1_COADD-2925785900	0.99343
SVA1_COADD-2925786691	1.46261
SVA1_COADD-2925787690	1.31091
SVA1_COADD-2925794296	1.34786
SVA1_COADD-2925799454	1.19927
SVA1_COADD-2925807969	1.58647
SVA1_COADD-2925810009	0.99359
SVA1_COADD-2925812345	1.08535
SVA1_COADD-2925826015	1.25063
SVA1_COADD-2925846729	0.96382
SVA1_COADD-2937430058	1.25541
SVA1_COADD-2937464658	1.87545
SVA1_COADD-2937483214	1.46051
SVA1_COADD-2937545949	0.7348
SVA1_COADD-2937546295	0.82377
SVA1_COADD-2937572662	0.98564
SVA1_COADD-2937586747	1.42137
SVA1_COADD-2937589886	0.70961
SVA1_COADD-2937590149	1.03289
SVA1_COADD-2937675703	1.93163
SVA1_COADD-2937682128	1.32178
SVA1_COADD-2937695256	1.43867
SVA1_COADD-2937702952	0.95612
SVA1_COADD-2937733023	1.60731
SVA1_COADD-2937772413	1.92671
SVA1_COADD-2937812899	1.03614
SVA1_COADD-2937854650	1.13041
SVA1_COADD-2937875201	1.34438
SVA1_COADD-2937944931	1.17929
SVA1_COADD-2938001160	1.70528
SVA1_COADD-2938013449	1.28044
SVA1_COADD-2938037633	1.40401
SVA1_COADD-2938051197	1.80955
SVA1_COADD-2938130640	1.31693
SVA1_COADD-2938133405	1.18498
SVA1_COADD-2938140912	1.62368
SVA1_COADD-2938178978	0.89979
SVA1_COADD-2938218765	0.96588
SVA1_COADD-2938234013	1.11003
SVA1_COADD-2938270666	0.93124
SVA1_COADD-2938291099	1.54132
SVA1_COADD-2938301218	1.13046
SVA1_COADD-2938336035	1.46102
SVA1_COADD-2938340901	1.16171
SVA1_COADD-2938345569	1.65187
SVA1_COADD-2938350483	1.28698
SVA1_COADD-2938354391	1.75747
SVA1_COADD-2938389308	1.24497
SVA1_COADD-2938397136	1.2194
SVA1_COADD-2938397188	1.08602
SVA1_COADD-2938397530	1.88281
SVA1_COADD-2938404958	1.47849
SVA1_COADD-2938478036	0.80475
SVA1_COADD-2938485719	1.60258
SVA1_COADD-2938498296	1.92357
SVA1_COADD-2938502367	1.91215
SVA1_COADD-2938505920	1.07679
SVA1_COADD-2938539882	1.44965
SVA1_COADD-2938541585	1.15098
SVA1_COADD-2938622100	1.34233
SVA1_COADD-2938630133	1.82208
SVA1_COADD-2938631157	1.0935
SVA1_COADD-2938631682	0.98312
SVA1_COADD-2938636287	0.8223
SVA1_COADD-2938640106	1.39166
SVA1_COADD-2938641622	1.54439
SVA1_COADD-2938643980	1.09693
SVA1_COADD-2938646171	1.2729
SVA1_COADD-2938658950	1.46721
SVA1_COADD-2938664032	1.75533
SVA1_COADD-2938668984	1.49851
SVA1_COADD-2938703058	1.28266
SVA1_COADD-2938719529	0.70586
SVA1_COADD-2938740427	0.91438
SVA1_COADD-2938764572	1.63856
SVA1_COADD-2938767018	1.51503
SVA1_COADD-2938854236	0.91696
SVA1_COADD-2938857554	0.89395
SVA1_COADD-2938860303	1.82582
SVA1_COADD-2938861270	1.72848
SVA1_COADD-2938905655	1.25992
SVA1_COADD-2938919704	1.06109
SVA1_COADD-2938921400	1.00371
SVA1_COADD-2938942051	1.32472
SVA1_COADD-2938948749	1.49226
SVA1_COADD-2938984610	1.18749
SVA1_COADD-2939007898	1.52272
SVA1_COADD-2939008600	0.96269
SVA1_COADD-2939021571	1.54087
SVA1_COADD-2939029256	1.13957
SVA1_COADD-2939031576	0.92185
SVA1_COADD-2939034915	1.56424
SVA1_COADD-2939055397	1.64688
SVA1_COADD-2939061886	1.47326
SVA1_COADD-2939076089	1.83154
SVA1_COADD-2939163301	1.18162
SVA1_COADD-2939164850	0.86637
SVA1_COADD-2939170286	1.86432
SVA1_COADD-2939178841	0.90799
SVA1_COADD-2939182447	1.45285
SVA1_COADD-2939196474	1.80318
SVA1_COADD-2939231059	1.56357
SVA1_COADD-2939233753	1.41416
SVA1_COADD-2939238255	1.68716
SVA1_COADD-2939280573	1.49445
SVA1_COADD-2939283340	1.1584
SVA1_COADD-2939288444	0.86173
SVA1_COADD-2939296858	1.14539
SVA1_COADD-2939297614	0.93221
SVA1_COADD-2939304598	1.81988
SVA1_COADD-2939312945	1.63605
SVA1_COADD-2939319601	0.9504
SVA1_COADD-2939367073	1.02315
SVA1_COADD-2939368309	1.54636
SVA1_COADD-2939372405	1.19164
SVA1_COADD-2939373025	0.86597
SVA1_COADD-2939373900	1.33258
SVA1_COADD-2939380992	1.6531
SVA1_COADD-2939385966	0.89749
SVA1_COADD-2939390597	1.42197
SVA1_COADD-2939399418	0.91817
SVA1_COADD-2939401752	0.74784
SVA1_COADD-2939403779	0.74906
SVA1_COADD-2939425122	0.81104
SVA1_COADD-2939432361	1.04357
SVA1_COADD-2939487586	1.38513
SVA1_COADD-2939525110	1.09132
SVA1_COADD-2939526079	1.07741
SVA1_COADD-2939535084	1.00027
SVA1_COADD-2939541748	1.11864
SVA1_COADD-2939551294	1.36008
SVA1_COADD-2939566999	1.56573
SVA1_COADD-2939571354	1.03039
SVA1_COADD-2939575925	1.59819
SVA1_COADD-2939578595	1.15592
SVA1_COADD-2939589422	1.35629
SVA1_COADD-2939592350	1.05015
SVA1_COADD-2939620647	1.63006
SVA1_COADD-2939630101	1.05046
SVA1_COADD-2939643434	0.85909
SVA1_COADD-2939644652	1.67766
SVA1_COADD-2939644684	1.01457
SVA1_COADD-2939659653	1.45169
SVA1_COADD-2939668317	1.38144
SVA1_COADD-2939696843	0.78897
SVA1_COADD-2939698167	1.52197
SVA1_COADD-2939704674	0.75109
SVA1_COADD-2939748567	0.90669
SVA1_COADD-2939752057	1.05525
SVA1_COADD-2939774790	0.75976
SVA1_COADD-2939810672	1.62028
SVA1_COADD-2939819333	1.7147
SVA1_COADD-2939828380	1.16075
SVA1_COADD-2939864039	1.09313
SVA1_COADD-2939935538	1.60014
SVA1_COADD-2940000433	1.69603
SVA1_COADD-2940004848	0.94809
SVA1_COADD-2940028186	1.36804
SVA1_COADD-2940028880	1.03256
SVA1_COADD-2940043569	1.01047
SVA1_COADD-2940182846	1.57272
SVA1_COADD-2940201862	1.37668
SVA1_COADD-2940203561	1.35532
SVA1_COADD-2940208787	1.80919
SVA1_COADD-2940222883	0.94309
SVA1_COADD-2940224019	1.11882
SVA1_COADD-2940224082	1.03809
SVA1_COADD-2940229742	1.49726
SVA1_COADD-2940230782	1.22656
SVA1_COADD-2940241327	0.88792
SVA1_COADD-2940243259	1.5338
SVA1_COADD-2940244768	1.47207
SVA1_COADD-2940245160	1.52833
SVA1_COADD-2940253043	1.26768
SVA1_COADD-2940256946	1.38533
SVA1_COADD-2940259913	1.52809
SVA1_COADD-2940261596	1.16506
SVA1_COADD-2940266370	1.53985
SVA1_COADD-2940270267	1.53171
SVA1_COADD-2940271328	1.6299
SVA1_COADD-2940277059	1.39658
SVA1_COADD-2940281489	1.32869
SVA1_COADD-2940307585	1.70697
SVA1_COADD-2940331968	1.48886
SVA1_COADD-2940364387	0.72156
SVA1_COADD-2940389965	0.72422
SVA1_COADD-2940401289	1.35217
SVA1_COADD-2940418628	1.41272
SVA1_COADD-2940435471	1.41704
SVA1_COADD-2940448274	0.95929
SVA1_COADD-2940452336	0.80337
SVA1_COADD-2940507850	1.20598
SVA1_COADD-2940517554	1.30173
SVA1_COADD-2940518953	0.69454
SVA1_COADD-2940535913	1.01666
SVA1_COADD-2940552037	1.06719
SVA1_COADD-2940567869	0.9761
SVA1_COADD-2940661194	0.92627
SVA1_COADD-2940670625	1.75357
SVA1_COADD-2940692686	0.89667
SVA1_COADD-2940700344	1.01118
SVA1_COADD-2940753486	1.18533
SVA1_COADD-2940771613	0.84664
SVA1_COADD-2940837830	1.50378
SVA1_COADD-2940848220	1.28607
SVA1_COADD-2940867955	0.7883
SVA1_COADD-2940870293	1.0264
SVA1_COADD-2940877740	1.45135
SVA1_COADD-2940878061	1.61414
SVA1_COADD-2940882201	0.9668
SVA1_COADD-2940893151	1.817
SVA1_COADD-2940898976	1.13363
SVA1_COADD-2940902328	0.91215
SVA1_COADD-2940939945	1.22662
SVA1_COADD-2940942159	1.37971
SVA1_COADD-2940947978	0.96802
SVA1_COADD-2943206415	0.80382
SVA1_COADD-2970328630	1.48836
SVA1_COADD-2970364664	1.15559
SVA1_COADD-2970368841	1.02375
SVA1_COADD-2970373462	0.89877
SVA1_COADD-2970387030	0.90999
SVA1_COADD-2970404878	1.21862
SVA1_COADD-2970419657	1.20264
SVA1_COADD-2970421037	1.29541
SVA1_COADD-2970421584	1.20384
SVA1_COADD-2970448317	1.03834
SVA1_COADD-2970458628	1.57821
SVA1_COADD-2970466027	0.83167
SVA1_COADD-2970493485	1.13597
SVA1_COADD-2970514123	1.70615
SVA1_COADD-2970516967	1.55398
SVA1_COADD-2970520148	0.71285
SVA1_COADD-2970528747	1.20168
SVA1_COADD-2970531962	1.64402
SVA1_COADD-2970535922	1.01606
SVA1_COADD-2970543443	1.21374
SVA1_COADD-2970554739	1.91651
SVA1_COADD-2970558008	1.01019
SVA1_COADD-2970591418	1.55634
SVA1_COADD-2970593018	1.1043
SVA1_COADD-2970595083	0.95721
SVA1_COADD-2970600422	1.76547
SVA1_COADD-2970601856	0.73404
SVA1_COADD-2970605450	0.96648
SVA1_COADD-2970606151	0.75107
SVA1_COADD-2970609826	1.65859
SVA1_COADD-2970611349	1.63429
SVA1_COADD-2970617822	0.92602
SVA1_COADD-2970618168	0.80178
SVA1_COADD-2970644541	1.928
SVA1_COADD-2970646067	0.99789
SVA1_COADD-2970648269	1.14924
SVA1_COADD-2970654635	1.1998
SVA1_COADD-2970656121	1.2356
SVA1_COADD-2970668428	0.97453
SVA1_COADD-2970670047	1.45534
SVA1_COADD-2970674319	1.42642
SVA1_COADD-2970674408	0.83662
SVA1_COADD-2970677238	0.87499
SVA1_COADD-2970677564	1.73411
SVA1_COADD-2970682071	1.69866
SVA1_COADD-2970687037	1.3203
SVA1_COADD-2970694364	1.01932
SVA1_COADD-2970712230	1.45351
SVA1_COADD-2970720240	1.55974
SVA1_COADD-2970720523	0.89388
SVA1_COADD-2970720709	1.10431
SVA1_COADD-2970723181	0.81943
SVA1_COADD-2970728579	1.6362
SVA1_COADD-2970737546	1.23303
SVA1_COADD-2970740156	0.77253
SVA1_COADD-2970742954	1.24036
SVA1_COADD-2970746476	1.80619
SVA1_COADD-2970750355	1.05227
SVA1_COADD-2970753301	1.62293
SVA1_COADD-2970774039	1.64268
SVA1_COADD-2970787873	0.93776
SVA1_COADD-2970795406	1.24878
SVA1_COADD-2970798153	1.5747
SVA1_COADD-2970816310	1.61121
SVA1_COADD-2970840955	0.85621
SVA1_COADD-2970847329	1.30416
SVA1_COADD-2970847508	1.85885
SVA1_COADD-2970855768	1.42569
SVA1_COADD-2970857906	1.44506
SVA1_COADD-2970860943	1.19519
SVA1_COADD-2970870411	1.09233
SVA1_COADD-2970908353	0.90108
SVA1_COADD-2970909028	1.45212
SVA1_COADD-2970909213	0.77809
SVA1_COADD-2970912847	1.05453
SVA1_COADD-2970919204	0.85453
SVA1_COADD-2970926723	1.35726
SVA1_COADD-2970951747	0.91288
SVA1_COADD-2970953756	1.85559
SVA1_COADD-2970954634	1.13077
SVA1_COADD-2970955865	0.99539
SVA1_COADD-2970955917	1.0486
SVA1_COADD-2970968959	1.20978
SVA1_COADD-2970972990	1.02539
SVA1_COADD-2970977864	1.38677
SVA1_COADD-2970978434	1.4927
SVA1_COADD-2970986827	0.94572
SVA1_COADD-2971010547	0.79058
SVA1_COADD-2971021290	0.87679
SVA1_COADD-2971042689	1.74245
SVA1_COADD-2971072668	1.18789
SVA1_COADD-2971079430	1.55803
SVA1_COADD-2971085043	1.64887
SVA1_COADD-2971092076	1.50007
SVA1_COADD-2971092080	1.47902
SVA1_COADD-2971096071	0.74402
SVA1_COADD-2971108787	1.686
SVA1_COADD-2971110984	1.19409
SVA1_COADD-2971138020	0.90343
SVA1_COADD-2971149575	0.90148
SVA1_COADD-2971153873	1.07941
SVA1_COADD-2971155896	1.72193
SVA1_COADD-2971175628	1.34452
SVA1_COADD-2971198787	1.02449
SVA1_COADD-2971203641	1.27146
SVA1_COADD-2971220308	1.69586
SVA1_COADD-2971231892	0.8423
SVA1_COADD-2971250820	1.22209
