MJD_OBS MAG MAG_ERR BAND
56538.38238151 20.80788747278364 0.017796122861547303 b'g'
56543.32420838 20.784301277799337 0.01643238264382063 b'g'
56547.21245456 20.700653411977648 0.019223823045546595 b'g'
56551.29314413 20.828850975677426 0.05233074511441416 b'g'
56563.25934422 20.77115840638709 0.017665441809622706 b'g'
56567.15732209 20.81026360318451 0.021414573704028328 b'g'
56575.13618194 20.83890452846819 0.01710271010656328 b'g'
56579.12539781 20.782820109608267 0.051947253825986195 b'g'
56591.07673569 20.75696407276608 0.025279220467979258 b'g'
56602.06323106 20.837175992296437 0.01661226680212735 b'g'
56615.02282821 20.941936671252467 0.04642667004283041 b'g'
56618.03042031 20.925957242549348 0.019014231418534422 b'g'
56627.0504108 20.874984725405742 0.01534443989348233 b'g'
56635.05422644 20.783990793292823 0.027886612963008872 b'g'
56642.11410045 20.970477235725276 0.07051873741163917 b'g'
56648.14538734 20.84288401821476 0.03370118406137834 b'g'
56653.07161586 20.761821264927203 0.02351605728387085 b'g'
56660.11635959 20.795441737467424 0.01891933937996626 b'g'
56676.04381974 20.824693610057327 0.024493990992702663 b'g'
56683.05304588 20.782467072893546 0.021783836902073972 b'g'
56691.05928483 20.8098942197757 0.02052422432569756 b'g'
56890.25832254 20.458445165270994 0.01541474611134319 b'g'
56903.22307547 20.38992659233763 0.022445424766583955 b'g'
56915.19020835 20.38912761898508 0.016563844668759486 b'g'
56924.22608876 20.396000969765936 0.008960320698021437 b'g'
56931.14724891 20.353116414320972 0.018807592746867385 b'g'
56943.11711376 20.377378295508187 0.011752865327920858 b'g'
56949.09876305 20.401827151268392 0.01883664132905949 b'g'
56956.08025971 20.3706408492164 0.012501525664596613 b'g'
56958.2706833 20.44021578948542 0.023923794833024203 b'g'
56960.19806939 20.405930695824228 0.012358921998330885 b'g'
56973.03529539 20.47872128188352 0.015956694087851275 b'g'
56980.05207854 20.50788677060786 0.012041921595745464 b'g'
56987.05707066 20.528540001950898 0.014311333855328455 b'g'
57001.03690191 20.599700115691892 0.016479018575182636 b'g'
57005.03471792 20.633182222704534 0.024633814236132423 b'g'
57014.0420896 20.61708426871209 0.021291791959786366 b'g'
57018.08518319 20.683028027463052 0.02374736115246634 b'g'
57025.08600473 20.58562618242228 0.05443160745850406 b'g'
57030.10517182 20.67753752468692 0.04218062324405025 b'g'
57037.08832956 20.66753634822283 0.015294363291499025 b'g'
57044.05880803 20.678172325166596 0.019107918428758808 b'g'
57301.2393856 21.470150693860077 0.06019135572822531 b'g'
57305.27887136 21.329298374134453 0.03782226696719704 b'g'
57311.10649077 21.45246238077472 0.04461338423774208 b'g'
57315.17836014 21.481933836437953 0.04952120572301055 b'g'
57319.27608074 21.47861312356611 0.13169595540509604 b'g'
57325.06845515 21.471393409161212 0.05494005580729322 b'g'
57329.05713879 21.57209356765943 0.037092559338297804 b'g'
57339.03305978 21.38335091873705 0.048573365793618706 b'g'
57344.21322979 21.58405459727164 0.034450217018910934 b'g'
57355.15643484 21.553943065861883 0.07573605481817937 b'g'
57365.05149415 21.5482902217608 0.043653853028548184 b'g'
57372.04609944 21.547937001736145 0.040542536226091386 b'g'
57395.09356618 21.528960231600458 0.0531081640157538 b'g'
57427.04988596 21.60915317108953 0.07028541823243017 b'g'
57625.38387892 21.426676801280696 0.04376208456669772 b'g'
57629.24187641 21.484619538693376 0.034290853171437874 b'g'
57633.34437953 21.522308016457316 0.03173966080263213 b'g'
57637.23158447 21.45156723574907 0.03560625860304967 b'g'
57653.16928072 21.43889989700211 0.03165592351012947 b'g'
57657.22311479 21.417374549043313 0.04052868585859315 b'g'
57662.32108764 21.40469336476411 0.027479361852872586 b'g'
57669.09845426 21.35283209981507 0.059244848675291444 b'g'
57671.09368262 21.127770822549074 0.09329115245766673 b'g'
57681.1908358 21.13034103581196 0.07451620350314414 b'g'
57686.08005982 21.284525824698896 0.042052816397738724 b'g'
57687.07748506 21.14064060835811 0.04087289398072613 b'g'
57694.05871022 21.305426726603827 0.027573103076122152 b'g'
57701.05401035 21.25706040181263 0.0727110584333559 b'g'
57709.02125654 21.331980767184483 0.03787380966166154 b'g'
57714.16999674 21.253095945429457 0.026128362552341855 b'g'
57718.05640922 21.22943533256486 0.029423289012349585 b'g'
57722.04992655 21.27496048960965 0.026668339648221462 b'g'
57728.03190924 21.431188193758786 0.05011006290079223 b'g'
57739.10125682 21.296197727664417 0.04203792956183605 b'g'
57744.090176955 21.33279539108494 0.025747365594197602 b'g'
57750.04123722 21.427319300997514 0.0462449763742967 b'g'
57753.09870705 21.362534692757595 0.03749348424362253 b'g'
57756.05099094 21.33159638450897 0.04260698340446112 b'g'
57773.06083203 21.221524589109947 0.023734415255219687 b'g'
57781.0515702 21.189138055071535 0.03189709927667295 b'g'
57986.28715487 21.113340728351663 0.030941994549721127 b'g'
57990.38766886 21.196937396546005 0.024036958583312895 b'g'
57994.33141056 21.184592098678372 0.031039183202775437 b'g'
57995.23908619 21.332841559471156 0.1506308672593022 b'g'
58008.38323435 21.179988386123583 0.07326427589539364 b'g'
58015.17763849 21.12195216952783 0.026131094709349156 b'g'
58019.16681426 21.15644308763993 0.03358284059033423 b'g'
58036.12238217 21.13446272403585 0.03199183083972912 b'g'
58040.12335078 21.139319647955656 0.021716482484008967 b'g'
58044.31263406 21.19297503817161 0.025868111361287305 b'g'
58052.07819372 21.20133255168558 0.03812144507350723 b'g'
58057.06635196 21.05411353755952 0.06850789193532947 b'g'
58064.05070497 21.23695848413356 0.029027507460071433 b'g'
58071.05448383 21.222307691121028 0.03373790547672684 b'g'
58072.188132 21.336250109504817 0.036258894963900445 b'g'
58076.12214652 21.289341117060864 0.02971631145494769 b'g'
