MJD_OBS MAG MAG_ERR BAND
56547.21245456 22.262618262231314 0.07662782967205928 b'g'
56563.25934422 22.163658262923683 0.06900684424130787 b'g'
56567.15732209 22.244719087542784 0.08821720252213083 b'g'
56575.13618194 22.476223465574638 0.07013823414138542 b'g'
56591.07673569 22.36017139990694 0.12268545184736367 b'g'
56594.17167464 22.388241608499147 0.1061796113776019 b'g'
56602.06323106 22.49759165810303 0.06645996976748947 b'g'
56627.0504108 22.351027759699363 0.08481835799125292 b'g'
56653.07161586 22.214116520989656 0.1006719756632819 b'g'
56660.11635959 22.408299250515725 0.08324525559512352 b'g'
56676.04381974 22.279216501434277 0.12032249204778012 b'g'
56683.05304588 22.306659533546824 0.09296632278200789 b'g'
56691.05928483 22.42265464376098 0.098584217709071 b'g'
56698.03107187 22.530426352609695 0.18643872527299266 b'g'
56890.25832254 22.34318891244218 0.08818369381859625 b'g'
56915.19020835 22.383084747271063 0.11508170625571523 b'g'
56924.22608876 22.362835497779262 0.0593888696700321 b'g'
56931.14724891 22.510066755304152 0.10934679822131699 b'g'
56949.09876305 22.33793486198268 0.09601846020714788 b'g'
56956.08025971 22.529679427855335 0.07939169730649809 b'g'
56960.19806939 22.250212931397524 0.06784676220319952 b'g'
56980.05207854 22.346109537580848 0.06714348163128392 b'g'
56987.05707066 22.338035825350037 0.08099597910228695 b'g'
57001.03690191 22.27758333060918 0.09177142729042842 b'g'
57005.03471792 22.49864578241273 0.14678545248785824 b'g'
57014.0420896 22.478663104158645 0.09014303099191068 b'g'
57015.13844795 22.389099227750194 0.10463621285358471 b'g'
57037.08832956 22.237897853205432 0.07517958607248332 b'g'
57044.05880803 22.492328700950733 0.08722064580523181 b'g'
57248.41875587 22.242798211997243 0.11705468679898345 b'g'
57252.26714204 22.41483874876542 0.09280826297993983 b'g'
57257.25388692 22.347672734200863 0.1102170164513332 b'g'
57278.20310269 22.41567482711531 0.08474824470866693 b'g'
57301.28004498 22.47418508166683 0.1909811097623333 b'g'
57315.17836014 22.62268947221443 0.14101153273610478 b'g'
57329.05713879 22.398128013554935 0.08129346403461213 b'g'
57344.21322979 22.455413370591206 0.08168438834025694 b'g'
57355.15643484 22.466286393673244 0.1607531551590995 b'g'
57365.05149415 22.436388340499366 0.11026689441772675 b'g'
57372.04609944 22.458704745563995 0.10253600837664578 b'g'
57625.38387892 21.923857339426956 0.06872371786880294 b'g'
57629.24187641 21.871893611510252 0.06937473501050562 b'g'
57633.34437953 21.825039713154855 0.06250838490833033 b'g'
57637.23158447 21.800230071822575 0.06668910277844375 b'g'
57657.22311479 21.82251689674051 0.07248494033051145 b'g'
57662.32108764 21.790617679985004 0.04453703073795623 b'g'
57669.09845426 21.88361323665661 0.11490171769860424 b'g'
57681.1908358 21.67147275725425 0.09707160624063249 b'g'
57687.17829867 21.682302443470732 0.05722231051854117 b'g'
57694.05871022 21.740458853760025 0.05167310368244671 b'g'
57709.02125654 21.756140759776212 0.0564729659888883 b'g'
57714.16999674 21.5767818816951 0.043727430124633315 b'g'
57718.05640922 21.691449896886677 0.044236456481201 b'g'
57722.04992655 21.583417997840442 0.04210991125491148 b'g'
57728.03190924 21.593438722507432 0.07734137140999664 b'g'
57739.10125682 21.693695221520013 0.07168472571211026 b'g'
57744.090176955 21.624759737780757 0.0330485728895849 b'g'
57750.04123722 21.762155586435966 0.05983795903142308 b'g'
57753.09870705 21.60721068067066 0.048909862767644086 b'g'
57756.05099094 21.621607467422407 0.06080849833791291 b'g'
57773.06083203 21.567419387375594 0.032556130831952856 b'g'
57986.28715487 21.605008115040196 0.04494259211524465 b'g'
57990.38766886 21.561110267144883 0.041658701665603814 b'g'
57994.33141056 21.630903781568737 0.03997105785848731 b'g'
57995.23908619 21.47752619047452 0.18197531035306014 b'g'
58015.17763849 21.54844044222493 0.0410426439982956 b'g'
58019.16681426 21.637066140921284 0.04818412264508254 b'g'
58040.13444974 21.59942204058219 0.047138167729848135 b'g'
58044.31263406 21.605598590346098 0.04475261343798209 b'g'
58052.07819372 21.625330041637113 0.054702526598923384 b'g'
58064.05070497 21.634276204773492 0.0411218048499471 b'g'
58071.05448383 21.6860685301394 0.04499479988150057 b'g'
58075.13578827 21.646121990164367 0.04766679774449756 b'g'
58076.12214652 21.520814990531257 0.04807924507581873 b'g'
58082.06172206 21.79213044758485 0.057758331526443385 b'g'
58097.04946193 21.757690683335042 0.0477821376524723 b'g'
58101.04357593 21.824257482634522 0.04607959762318714 b'g'
58109.04267793 21.742575767713866 0.06321467647460821 b'g'
58113.04948337 21.59676075044227 0.06617235335157545 b'g'
58122.08691705 21.501676326121775 0.07276046538023806 b'g'
58136.04040941 21.60001927720925 0.08205031231635118 b'g'
58372.27093379 21.7043732947299 0.04076343644936742 b'g'
58401.21836592 21.587264634426276 0.04816857697812438 b'g'
58431.15078333 21.403184826167607 0.03439297981353917 b'g'
58451.15486672 21.414836123993215 0.02701995976861582 b'g'
56543.32657339 21.72306098835602 0.07318460014526096 b'r'
56547.21482617 21.662281651952025 0.05471443003560594 b'r'
56551.29551743 21.585341307658904 0.0964594681755706 b'r'
56563.26171155 21.698747138689097 0.06799348446496367 b'r'
56575.138534 21.891086667774765 0.055954327255633984 b'r'
56579.12775769 21.616867809985443 0.11756001334060784 b'r'
56591.07910817 21.579015709999513 0.07570958049638676 b'r'
56602.06559072 21.625199514265244 0.0552218852998756 b'r'
56615.02521912 21.743638066842173 0.1331678813572168 b'r'
56618.03277951 21.88748236268795 0.05906861191793311 b'r'
56627.05277203 21.65754930399066 0.047091864061968636 b'r'
56635.0565817 21.814900202433144 0.09492187297920651 b'r'
56648.14776351 21.922771196207936 0.07667897003381441 b'r'
56653.07395738 21.720901242198348 0.07642178777733477 b'r'
56660.118724 21.63767755828157 0.07121212858254111 b'r'
56667.13252483 21.604109959917427 0.126442876783333 b'r'
56676.04617329 21.897592533761372 0.07281862216416002 b'r'
56683.05540615 21.721724890111926 0.07193473353506263 b'r'
56691.06164556 21.778202947124598 0.06512027709608859 b'r'
56698.03342318 21.90059179684674 0.1383225959140617 b'r'
56890.26067555 21.824669372350428 0.08580571817440585 b'r'
56903.22543507 21.68751549056435 0.08930941507651369 b'r'
56915.19255045 21.746430286127953 0.07972289615357653 b'r'
56924.16862461 21.79919689088718 0.07080491604476791 b'r'
56931.14960205 21.813693323217695 0.07563089625996611 b'r'
56936.34971438 21.883536053273346 0.13573778621935162 b'r'
56943.11947787 21.65205967740545 0.06925796460788192 b'r'
56953.30664655 21.640255506960003 0.08974696635433332 b'r'
56956.08259923 21.943557468333736 0.05968300909406565 b'r'
56960.20040835 21.59949533522625 0.06221626794216916 b'r'
56973.03765942 21.797884541724965 0.06736754670862766 b'r'
56980.05442503 21.848259173535798 0.06114025292396974 b'r'
56987.05941459 21.623243112323365 0.06190289266405813 b'r'
57001.03925288 21.82485779377291 0.05891287106593168 b'r'
57005.03707022 21.711376637962807 0.06562006249957619 b'r'
57012.0425072 21.600078345673346 0.11870911416122354 b'r'
57014.04443045 21.641296913727064 0.07267771082884877 b'r'
57018.08753764 21.711264514459174 0.06794123073007086 b'r'
57030.10750866 21.648067561535516 0.09608893990868594 b'r'
57037.0906832 21.665159821797793 0.055352929741751204 b'r'
57044.061157 21.7186355123766 0.07744190517790983 b'r'
57051.05294567 21.814915339409314 0.12157319346433935 b'r'
57248.42110592 21.720890232222303 0.08152539166917805 b'r'
57252.26949544 21.74667062936355 0.0651699858716448 b'r'
