MJD_OBS MAG MAG_ERR BAND
56536.210132043336 23.1742432635529 0.084852909759305 b'g'
56543.22607279667 23.302439162924376 0.06480689520515188 b'g'
56547.29106342 23.30812324308452 0.1207749512600884 b'g'
56563.17108489 23.298983909674675 0.079145086156186 b'g'
56567.251427146664 23.224319427438335 0.04871782216949842 b'g'
56575.21467882 23.28884756923918 0.08137040988960109 b'g'
56591.19745865 23.168805628107993 0.13326133757880854 b'g'
56594.17586129 23.263169129541872 0.20873039367493362 b'g'
56595.107476699995 23.32163729432921 0.12269970185093569 b'g'
56602.14974942 23.160968128940493 0.08531550818462819 b'g'
56617.03334208 23.354889605707093 0.12452305744623615 b'g'
56627.06676133333 23.316298974820903 0.05504884898585338 b'g'
56635.144328685 23.18114098413798 0.10149134788266884 b'g'
56646.078271345 23.19119038880353 0.11204553969475811 b'g'
56653.11627625001 23.266421646582835 0.06534066068358757 b'g'
56661.04975728 23.372750059740746 0.08085988965947848 b'g'
56676.07269184 23.266949020126063 0.1400756130882796 b'g'
56683.07955494 23.29483754922047 0.08566023482355188 b'g'
56690.081709829996 23.271122711840945 0.07983600757672214 b'g'
56903.24196178 23.374389025468705 0.17643141694948383 b'g'
56920.18266449 23.502512356080306 0.12519798163198814 b'g'
56925.18116926667 23.446232781223753 0.06363841032398922 b'g'
56930.276549 23.323035032061558 0.17473606843933712 b'g'
56932.155577405 23.413252125582208 0.14186516764986132 b'g'
56943.196249169996 23.452759406332945 0.13437814589211608 b'g'
56949.12834945667 23.39617151055236 0.14038292065712774 b'g'
56956.21705894 23.45704173660691 0.10988940560955385 b'g'
56960.24966768 23.29437844983474 0.14569339913089152 b'g'
56973.090782115 23.37578091738495 0.0746079091234078 b'g'
56980.08176167 23.292678606680095 0.07390150592616453 b'g'
56987.088056205 23.26246661273835 0.07027333304064456 b'g'
56990.08724251 23.167415449911065 0.2382672109838957 b'g'
57001.051780124995 23.24274844737184 0.07771529363791727 b'g'
57005.086859689996 23.475867846533014 0.11797163786935147 b'g'
57012.10138403 23.25050929811872 0.12799093925616134 b'g'
57018.09871716 23.410505572075383 0.17318866908841457 b'g'
57029.05005536 23.264976337981466 0.1312913742199625 b'g'
57036.044086 23.20952885641006 0.12512795428405354 b'g'
57042.065595665 23.333945580322347 0.11111524793766073 b'g'
57249.29520875667 23.181857928529524 0.07929370111991557 b'g'
57253.34557977666 23.069526350769475 0.06375225336653441 b'g'
57257.325382735 23.0894501719368 0.07978333911123647 b'g'
57278.25890375 23.294111267141506 0.07663471472455068 b'g'
57302.30551939 23.136836306861213 0.17867276019436318 b'g'
57311.27223555 23.035439398650563 0.0758503269922544 b'g'
57327.07912927 23.116951120069363 0.08861550712108665 b'g'
57331.06978113 23.24900981802222 0.14713534833471087 b'g'
57339.1787332 23.157348922752142 0.07775420381794265 b'g'
57346.040488085 23.043586476541016 0.13079624947453317 b'g'
57356.11196742 23.168428218357747 0.06043190747102643 b'g'
57361.186361 23.248381860408188 0.19115780416063188 b'g'
57366.06986638333 23.082650461533408 0.05717991729389715 b'g'
57373.06673245 23.2039671614192 0.08113329127604064 b'g'
57386.057792449996 23.03387769272853 0.07039562948677651 b'g'
57394.07653597 23.079604707884958 0.0935589857652559 b'g'
57400.12043746 22.995204939518842 0.14431667420533145 b'g'
57408.04667789 22.949629709811745 0.19794446618438855 b'g'
57614.37144201666 22.17456241667526 0.024247326704636616 b'g'
57631.26103956 22.122583981836872 0.028484431891732866 b'g'
57636.234318463336 22.15642316634083 0.031224696992124674 b'g'
57642.31085511999 22.16950669643143 0.026067840792439442 b'g'
57643.37372233 22.163224386565517 0.12719338974309835 b'g'
57653.185369654995 22.050757191484415 0.04820941373167636 b'g'
57657.26935073 22.178432061152574 0.03368217153377166 b'g'
57670.10641441667 22.104633949655422 0.05772455669899564 b'g'
57681.10933358 22.119783422238598 0.04205191765802153 b'g'
57686.125122950005 22.094022510371722 0.03525481703191539 b'g'
57687.28462481 21.934600969519597 0.1035658424533672 b'g'
57694.07479696333 22.17481688761726 0.027906700957336782 b'g'
57701.084719155 22.000361776993966 0.06500909791853039 b'g'
57709.05057435667 22.078569184544243 0.025867201267060727 b'g'
57714.19930800667 22.04249233222809 0.027566349345223194 b'g'
57718.08589490667 22.15220550268201 0.020973143426853958 b'g'
57719.10944451 22.23997982385447 0.060486998272175185 b'g'
57723.037435963335 22.002339040355185 0.03701110386617732 b'g'
57730.07286334 21.93025766193756 0.0740873316355497 b'g'
57744.07811615 22.048551867706816 0.02532891483417049 b'g'
57750.070626400004 22.075478649468803 0.027333182687563268 b'g'
57756.09424622 22.03809992489953 0.03593320570187787 b'g'
57770.044368539995 22.07303696086945 0.040369444109481116 b'g'
57778.0413171 22.16097290716833 0.0651957478720142 b'g'
57782.047254009995 21.987154517926324 0.0483076421799128 b'g'
57982.41715155 21.960506475299045 0.025480671589256612 b'g'
57986.422221 21.978169685100596 0.0486440958855875 b'g'
57989.39770663 22.023242698818468 0.028704640576680814 b'g'
57994.25190960001 22.01312660490734 0.03338215464326099 b'g'
57998.23912384 21.757900916684342 0.11125138035536963 b'g'
58010.20368065667 21.98795986800787 0.021723543542571524 b'g'
58019.29714211 21.894758583655765 0.018618413638200538 b'g'
58026.177694535 21.9251889942684 0.08514837123628667 b'g'
58029.360577985004 21.860417754215266 0.06544874993753669 b'g'
58036.353855075 21.869734519151848 0.09504449338958125 b'g'
58039.21669782667 21.821624978860925 0.01903268133464998 b'g'
58043.283034353335 21.845766365951405 0.02071277171772859 b'g'
58047.17521308667 21.845910571973814 0.022977415975017977 b'g'
58054.08103529 21.9129263259726 0.050164085623951304 b'g'
58057.18491943 21.96012118181521 0.08669053201975174 b'g'
58064.09569039 21.869381333920852 0.04910180917314914 b'g'
58071.0840367 21.894960331218197 0.023469330774849306 b'g'
58076.162219523336 21.954417212064342 0.027653462283694377 b'g'
58082.09119455 21.94254995629506 0.04638703774940321 b'g'
58093.03638143333 21.99291755614768 0.02622127213335734 b'g'
58095.13809235 22.046618001475746 0.05245341644607038 b'g'
58099.159925365006 21.861956393980584 0.03581848198673922 b'g'
