MJD_OBS MAG MAG_ERR BAND
56547.295038619995 20.26897502378812 0.007388729378942946 b'g'
56591.20011521 20.46158042012612 0.011695763429553807 b'g'
56594.17586129 20.420492064625705 0.020231571016683603 b'g'
56617.037313095 20.532381742586107 0.00852913360299065 b'g'
56924.28312405 20.205785791714344 0.012764249550130558 b'g'
57361.186361 19.939819767697763 0.010215570682490238 b'g'
57624.26547272 20.057366506984238 0.026225568633499563 b'g'
57653.18536288 20.033213603294232 0.011570242125092278 b'g'
57663.15821076 19.994365430114406 0.007918485049653867 b'g'
57719.10944451 20.125574255825942 0.012951084122040157 b'g'
58076.14798714 20.60024665626807 0.018480813564412557 b'g'
58095.13809235 20.645722651841698 0.019905380508976833 b'g'
58401.23117144 20.369819957865282 0.011762093282190023 b'g'
58431.16329981 20.318127587384737 0.011900271007043273 b'g'
56592.115912455 20.087441042509415 0.006057499019972141 b'r'
56936.16191646 19.973028126392528 0.018226125652130776 b'r'
56951.32077821 19.98804526352015 0.014408531778531852 b'r'
57361.18361761 19.76310742909345 0.010362208288789532 b'r'
57631.301712995 19.812422855407107 0.0037182229871827698 b'r'
57664.15065275 19.78327428489406 0.006468320167400066 b'r'
57717.1756861 19.86455730680469 0.013781464094890339 b'r'
57740.07648655 19.898365299829393 0.005219040627821414 b'r'
57747.07780353 19.88893551698788 0.004833638432955922 b'r'
58075.13992111 20.20171225366434 0.0124538044319209 b'r'
58079.18524545 20.180537334607536 0.016106716941358457 b'r'
58086.10871373 20.201264055956816 0.014829336014912542 b'r'
58401.23290335 20.02610509436666 0.013806288087607754 b'r'
58431.16503111 20.05006118914499 0.011665868592807271 b'r'
56547.376000593336 19.957707849002226 0.006055170173131245 b'i'
56608.215924496006 20.091651569195346 0.006015309180688731 b'i'
56903.36834517 19.91299047693437 0.018028790250603777 b'i'
56944.34076686 19.88653543530387 0.044829536445504914 b'i'
56951.32214686 19.926286423723308 0.019307308740994955 b'i'
56987.120503505 19.961091361044925 0.006459642901340642 b'i'
57005.12425371 19.99011332274112 0.011727583753827986 b'i'
57361.18499395 19.751468605761847 0.015683139085854947 b'i'
57633.25072178 19.799717879022765 0.006313310509476798 b'i'
57643.24567336667 19.785989734234914 0.0064174392475820595 b'i'
57718.166750225 19.8417376531404 0.005838697152219146 b'i'
57720.17509635 19.857554877771697 0.016912897407358685 b'i'
57780.07844602 19.813503950317916 0.011289826407988812 b'i'
58014.39414532 20.143808282419634 0.019832266080680228 b'i'
58040.20192252667 20.11031344057603 0.006832578475165266 b'i'
58075.1385515 20.124471219629598 0.018803356323687126 b'i'
58127.07356184 20.166290910761525 0.008244734988625248 b'i'
58152.06595579 20.176261378539266 0.009246031693273173 b'i'
58401.23461959 20.025770205995464 0.02391624247698587 b'i'
