MJD_OBS MAG MAG_ERR BAND
56536.20880548 21.71113763770594 0.029387532173533928 b'g'
56543.22606608 21.66787982598625 0.039410117538068334 b'g'
56547.293713553336 21.714025205711746 0.02271193427002505 b'g'
56563.169758645 21.741452660518892 0.0257844167887295 b'g'
56567.251427146664 21.72008822912347 0.015570701708973976 b'g'
56575.21733535 21.603070491634607 0.014542202368053375 b'g'
56579.206947143335 21.637244909707007 0.035503405652200115 b'g'
56591.20011880667 21.612155349597224 0.01940838015334934 b'g'
56595.10880061333 21.53012456321607 0.028169535398135565 b'g'
56602.147084560005 21.557883649098923 0.015139956638556728 b'g'
56607.15917254 21.590660046444274 0.04769246103082775 b'g'
56617.03598942333 21.555304775635307 0.018285542061193927 b'g'
56627.06676133333 21.53378563865325 0.014452248688053691 b'g'
56635.144326366666 21.506593644222868 0.0286821794468969 b'g'
56646.078271345 21.457168802509788 0.029498190210213264 b'g'
56653.114945635 21.41393410901345 0.023564213488472225 b'g'
56661.04975728 21.40507096575334 0.021188308225685813 b'g'
56676.07534472 21.426492714842514 0.06479755868670184 b'g'
56683.07955494 21.579140105549982 0.023567293271661283 b'g'
56690.081709829996 21.65011744521085 0.021549697096407597 b'g'
56697.08450849 21.471071565799804 0.09069247063796837 b'g'
56898.25464087 21.366907168862802 0.20145595556481766 b'g'
56903.23933074 21.358658161715528 0.022681910015989463 b'g'
56916.196163520006 21.30744899696966 0.04435278140777348 b'g'
56920.18531427667 21.19611977121324 0.013952471808323331 b'g'
56925.208190992504 21.198286681540512 0.011700794222621578 b'g'
56930.276549 21.192814335867645 0.025696833962470578 b'g'
56932.154264519995 21.199477327015288 0.0379428582731578 b'g'
56943.19228124 21.159530625178938 0.037984941307442455 b'g'
56949.12569439 21.15902365230655 0.05001489051671015 b'g'
56956.21969511 21.156752989275702 0.012547671412702487 b'g'
56960.25099073 21.135303564355254 0.025603599106473772 b'g'
56973.089462276665 21.274960026118237 0.012979759272669167 b'g'
56980.08176042 21.325358198306123 0.013480672158849415 b'g'
56986.22593023334 21.3170335154323 0.05428068324925442 b'g'
56987.08673539333 21.36043120317566 0.014073626490047316 b'g'
56990.08855788 21.317804865294775 0.03882310527999918 b'g'
57001.05309992333 21.34972077411117 0.014965859329909764 b'g'
57005.088182429994 21.361050714853324 0.018938281568148148 b'g'
57012.098745483345 21.28478404968622 0.01671093165769482 b'g'
57018.10135220334 21.34882360065137 0.019429887402176056 b'g'
57029.04873990334 21.406864915593673 0.032399747473044374 b'g'
57036.04408586666 21.37705230753388 0.017654073075117745 b'g'
57042.06691565667 21.349247900265695 0.01969314004085552 b'g'
57049.06117985 21.43178533519542 0.07845177073614451 b'g'
57249.29520875667 21.5050195422449 0.025520538863567435 b'g'
57253.34557977666 21.58290503760411 0.020226895650300003 b'g'
57257.325380426664 21.570576977774632 0.02208255182997328 b'g'
57278.26023286 21.55355852566317 0.019065676096621065 b'g'
57302.30815570667 21.46065970356479 0.037517374565329845 b'g'
57303.23365299666 21.540516366997892 0.025255825408802265 b'g'
57311.27355576 21.527398030484427 0.021396271818475268 b'g'
57315.2220721 21.551114452701 0.024397438316936023 b'g'
57327.079133110004 21.489984668476268 0.021555596732725234 b'g'
57331.068457504996 21.454588050666942 0.027762623242779207 b'g'
57339.17873468334 21.45607820776364 0.019810607061483083 b'g'
57346.04049186 21.497468027657487 0.03644014065470571 b'g'
57356.11196589667 21.505997096864746 0.014731078417023098 b'g'
57361.186361 21.502734705562435 0.036608600096535326 b'g'
57366.06986638333 21.444248021264418 0.015314231446888992 b'g'
57373.06673245 21.487823321309904 0.020185290431118892 b'g'
57386.05911590666 21.506065398565532 0.017371301493743375 b'g'
57394.07388682667 21.463187122811835 0.018843679317038144 b'g'
57400.11779239666 21.516485885646286 0.026740607258919653 b'g'
57408.045354275004 21.346913634475527 0.06836017339406708 b'g'
57614.37144201666 21.278115641534598 0.01350987149865323 b'g'
57624.266799649995 21.168715765962546 0.04873150232794465 b'g'
57631.26103956 21.247488898221775 0.014691921378134609 b'g'
57636.234318463336 21.20850842816081 0.016151624403175205 b'g'
57642.31085511999 21.19275937785505 0.013228721404602137 b'g'
57645.277575895 21.204570624035387 0.054134479135686996 b'g'
57653.18536739666 21.184808870435297 0.01954508652862781 b'g'
57656.23478785 21.207498214848655 0.029272178493783944 b'g'
57657.268029863335 21.186625736494047 0.013247536761990622 b'g'
57663.158204543324 21.18901257228347 0.012954888969092445 b'g'
57670.10641441667 21.144552217512757 0.027290587114351093 b'g'
57681.10933358 21.12825556909059 0.019328702547483548 b'g'
57686.125122950005 21.11463666596725 0.016050464219002098 b'g'
57687.28462481 21.122695741962257 0.03541238997276963 b'g'
57694.07479696333 21.180337320754962 0.013846139157610786 b'g'
57701.08339777667 21.20446041833411 0.027945664940448433 b'g'
57709.05057435667 21.213203060999064 0.013529530547853644 b'g'
57714.19930800667 21.16586131042066 0.013481754073404843 b'g'
57718.08589490667 21.196002184003877 0.010960397125658886 b'g'
57723.037435963335 21.156575620963224 0.018981066643528343 b'g'
57730.070215596665 21.278551399822668 0.02518726946433557 b'g'
57739.16162981 21.270081401757988 0.032939411238940966 b'g'
57744.07811615 21.181468056976872 0.014890949279028811 b'g'
57750.070626400004 21.16641601702349 0.01571824468869503 b'g'
57756.09424622 21.176632263471816 0.01698868046744839 b'g'
57770.04436738999 21.27438587671429 0.019589908331969687 b'g'
57778.04131735334 21.294432084521425 0.024771544586767103 b'g'
57782.047254009995 21.247605932031114 0.02710111307406812 b'g'
57982.41715155 21.512301032452733 0.02001071999827548 b'g'
57986.422221 21.457868067136893 0.03648879426972275 b'g'
57989.39770663 21.529883591329654 0.021777325141193564 b'g'
57994.25190960001 21.430666174583155 0.025453634175069358 b'g'
57998.24440948 21.514198988152888 0.12012961203591743 b'g'
58010.20368065667 21.51183744453497 0.017786105925521174 b'g'
58019.29714211 21.583467989348073 0.016330315574431268 b'g'
58026.179016379996 21.541188419507414 0.06477046623261223 b'g'
58029.36190058 21.53332488861141 0.08038245677116507 b'g'
58036.353855075 21.445806734116264 0.07142720992768556 b'g'
58039.21669782667 21.477762677286155 0.016427617340932288 b'g'
58043.2843585975 21.537484370183154 0.016648746663086054 b'g'
58047.17521308667 21.501118316809944 0.020814499592201618 b'g'
58054.08103529 21.571468401453405 0.041166731238581424 b'g'
58057.180962255 21.467196941829098 0.055144845245771755 b'g'
58064.09304768 21.634971626248408 0.05141073232847759 b'g'
58071.0840367 21.460180859439895 0.018654713844041305 b'g'
58076.16933598334 21.438357647746532 0.019291565038519053 b'g'
58082.091193006665 21.506566725551757 0.02336400523291755 b'g'
58093.03638143333 21.477283341979945 0.01966870806073369 b'g'
58099.15860367 21.472699342007303 0.039170999607442525 b'g'
58107.11728159333 21.51894512967942 0.01904545110616988 b'g'
58112.077042703335 21.576435517212726 0.023261769130948948 b'g'
58122.05389448 21.519902832207567 0.01973218415894961 b'g'
58123.07050293 21.440516304602284 0.03666961542977276 b'g'
58127.10533703 21.580194628493793 0.04195225159034166 b'g'
58129.072276433326 21.519570724919255 0.01826303411170078 b'g'
58133.09801023667 21.46697158802944 0.02379744991042578 b'g'
58372.28358324 21.609653103671 0.035705200342118104 b'g'
58401.23117144 21.70754194329956 0.03703810366002713 b'g'
58431.16329981 21.673483178272576 0.04235179235820752 b'g'
58451.16743031 21.697941935145032 0.0307461006230767 b'g'
58455.0663412 21.6472381762097 0.02991187754978597 b'g'
56538.2661462 21.173351486211033 0.01694706283329103 b'r'
56545.21476699333 21.216706200658752 0.014638089019022433 b'r'
56559.303648605 21.252690507160573 0.025871812142052093 b'r'
56564.31453233666 21.197959937930783 0.014011687057426354 b'r'
56568.27747951 21.190681529424875 0.010219379910581004 b'r'
56576.19543228333 21.151814295379637 0.011115217123088777 b'r'
56580.16040070666 21.153477438808377 0.02324613184528732 b'r'
56592.113435089996 21.13958828590579 0.01360699633581928 b'r'
56603.05666432667 21.111679623974588 0.011802718152679182 b'r'
56610.040898023326 21.12165310832676 0.02606794208322726 b'r'
56627.166373076674 21.098681600606568 0.008513262743475792 b'r'
56636.15726619333 21.086846186225916 0.014164113237603708 b'r'
56646.11460098333 21.057792500855697 0.01321410518822185 b'r'
56654.09641186667 21.0462359992282 0.008001265896981346 b'r'
56662.048899199996 21.0542751445258 0.009266019940061643 b'r'
56669.08614270666 21.07003153391689 0.021305332486868733 b'r'
56676.12263776333 21.008394282514914 0.02534453958695975 b'r'
56685.06797154667 21.069414472692063 0.011110187403668833 b'r'
56890.37295946 20.993651184790767 0.01990835768814125 b'r'
56903.35315555 20.947019377181533 0.06617563088289913 b'r'
56924.2198286275 20.853247325899407 0.007281329148506763 b'r'
56931.179342020005 20.812396889093336 0.008896156965845585 b'r'
56936.16191905667 20.788123386466395 0.02225270162429055 b'r'
56943.26322187334 20.791828862798003 0.011909974388848681 b'r'
56949.13983007 20.840727005400026 0.017841682887026405 b'r'
56953.31936971 20.715974309432173 0.031595439169599615 b'r'
56956.23120428334 20.81997738004095 0.0087768967034233 b'r'
56960.29025442666 20.813422451442925 0.014037143371566446 b'r'
56973.10082357667 20.8787663540625 0.0076223844252779754 b'r'
56980.09318564334 20.901992745727245 0.00824674130159532 b'r'
56987.098135466666 20.922488979189705 0.008135260260545148 b'r'
56990.09864660667 20.905635131900386 0.014825680670797325 b'r'
57001.06450088 20.943744385620832 0.007556828315123233 b'r'
57005.09962361667 20.916601030163537 0.00969660141946979 b'r'
57012.11013921667 20.90269833903106 0.00857206118168054 b'r'
57018.135999260005 20.901511493855953 0.011470327870385854 b'r'
57025.104503275 21.01660361046809 0.02870458030886946 b'r'
57032.06933734667 20.898514550704867 0.010340598138174064 b'r'
57038.12280728666 20.927748294982962 0.009500119354365677 b'r'
57044.08112425334 20.856537563839314 0.012178230028644713 b'r'
57051.06911101334 21.018491262513677 0.01780854367402578 b'r'
57249.306653613334 21.083056887951837 0.01283087681321986 b'r'
57253.35697169 21.09479984332466 0.011819385817917112 b'r'
57257.33682366333 21.074302332223304 0.011209683805723618 b'r'
57278.221678480004 21.076200839356073 0.01128989175443501 b'r'
57287.24213132999 21.068965903374114 0.014065615386164245 b'r'
57291.24056609667 21.117284320014175 0.026380202710085194 b'r'
57297.264701355 21.007090384307247 0.03152950363869485 b'r'
57301.296083505 21.1388021110328 0.044383714527169736 b'r'
57311.12495354667 21.025752965140217 0.013154440288877713 b'r'
57315.2435909 21.03241241018958 0.04922138124976527 b'r'
57319.120794304996 21.038355556385614 0.03850885372586314 b'r'
57327.18777227334 21.03968759107855 0.012573497030143233 b'r'
57331.14959692 21.013859908207394 0.011230136702698807 b'r'
57339.19019534 21.042996644107394 0.010273973757868069 b'r'
57345.12550423 20.99610853093618 0.02306350849259333 b'r'
57355.174973073335 21.02900272688142 0.015660689783014894 b'r'
57361.18361761 20.92202842948668 0.028186768751680802 b'r'
57365.0700552 21.003400706231425 0.007696304889420909 b'r'
57372.064612856666 20.984239441810807 0.012514196614232401 b'r'
57387.09598746333 21.034425539573544 0.008346029313130087 b'r'
57394.08536101666 21.025096369377067 0.010211079176269877 b'r'
57401.051747105 21.054804259548632 0.012075341024062231 b'r'
57406.10505806666 20.973179159472593 0.029629373936676823 b'r'
57614.35771882001 20.832109716358204 0.009408840293796726 b'r'
57631.29922845 20.82879532372953 0.007743146323575888 b'r'
57636.2570912 20.79899553819695 0.0094163647306262 b'r'
57642.338983873335 20.83901737313365 0.010011248386871239 b'r'
57645.29429970333 20.81646603822669 0.017235992113289314 b'r'
57655.200187990005 20.77838840236586 0.008627172833392186 b'r'
57660.36282332334 20.75357876502239 0.00979117329101588 b'r'
57664.15065464 20.769263274215344 0.009580421761507193 b'r'
57671.11213512334 20.8093144547362 0.013133672741477398 b'r'
57681.20916999667 20.788160788282926 0.014561821822638446 b'r'
57686.13643573333 20.744616666070055 0.011549315015037132 b'r'
57687.28326376 20.728052878321293 0.03827075088068099 b'r'
57694.08607458 20.77212621404406 0.008584211949950927 b'r'
57701.09464396333 20.79574990600209 0.010978599279385309 b'r'
57708.11459937 20.71230136927907 0.036534494275546336 b'r'
57709.06184427333 20.81331235636764 0.008202494788694633 b'r'
57715.042361136664 20.751508510940905 0.010624063127011906 b'r'
57720.200466810005 20.744269803072225 0.009471071083327818 b'r'
57721.20220977 20.700514273050118 0.030710619746489698 b'r'
57725.03721264333 20.76194522069456 0.008890711886168096 b'r'
57730.19585689 20.666114835278286 0.037685479061593696 b'r'
57740.07648117668 20.80599519296549 0.006804577721918535 b'r'
57747.07779800333 20.789926529351078 0.006464010504997773 b'r'
57752.09119029334 20.777028660680873 0.008096067348987915 b'r'
57753.11530908 20.81064736899556 0.02581297369761515 b'r'
57763.05365941667 20.694988389989586 0.018341994460447486 b'r'
57773.07921935667 20.860324266225213 0.0072454957948802955 b'r'
57781.069881523326 20.82723208359208 0.01245600282914504 b'r'
57982.40338765333 20.988114242143457 0.009631222937366598 b'r'
57989.384023453335 20.976319823019097 0.016164212549442017 b'r'
57994.26323876667 20.941035805083207 0.012539823311524778 b'r'
57998.32502787333 20.967663612573705 0.0299938941396168 b'r'
57999.24790157 20.825079491801105 0.0675305244647717 b'r'
58010.21500744333 21.020544464063494 0.009468911810279868 b'r'
58019.30856552667 20.993611871211183 0.009081399425538917 b'r'
58036.14084747 21.01407193894259 0.017860255367773595 b'r'
58040.16629464666 20.95563535292288 0.010400332593644628 b'r'
58045.11638259 20.99815424104178 0.012495804534910037 b'r'
58052.23620374667 21.00613050733936 0.009637008164477982 b'r'
58057.09834825333 20.954744114617093 0.0188203798091306 b'r'
58071.09542535667 20.963848051174697 0.009981850983184225 b'r'
58076.18664987667 20.902984602246562 0.011874497430458006 b'r'
58082.1024918 20.97752286544563 0.011814001038870628 b'r'
58086.10871156 20.905384210054873 0.02150116407831626 b'r'
58093.136251816664 20.890644696999576 0.017569836568705352 b'r'
58099.17260449667 20.898019438826548 0.013219442341079232 b'r'
58102.07115586 20.9865199137323 0.036717834174929465 b'r'
58107.12858041667 20.96644069761723 0.008956454976481681 b'r'
58112.06333074334 21.007250523116856 0.009973640243899011 b'r'
