MJD_OBS MAG MAG_ERR BAND
56520.23586661 23.08312190393567 0.11608164190237602 b'g'
56534.18525725 22.838527971571448 0.059563190276616496 b'g'
56538.14720893 22.97868819317684 0.07365636448625068 b'g'
56543.10525006 23.092143183956804 0.13059850746358848 b'g'
56568.06428619 22.8998912081491 0.1184889378826881 b'g'
56579.01254427 23.0307470289983 0.17337303003513682 b'g'
56590.01104683 23.01607441662749 0.15994601714929857 b'g'
56615.06750618 23.05385339971 0.2054427437916111 b'g'
56625.14834621 22.968578201429864 0.07032920936381615 b'g'
56628.03376122 22.85980009431744 0.10650746640575548 b'g'
56635.08343196 22.885619007306254 0.20858399192092492 b'g'
56649.05071368 22.987695554778362 0.07070220685028517 b'g'
56656.04670394 22.998565148702436 0.09589422350865462 b'g'
56657.06464339 22.76447075040231 0.13184888666043904 b'g'
56687.05328793 22.866624365246558 0.17207534590236406 b'g'
56887.21096163 22.906697568153703 0.08381991675500444 b'g'
56891.37719244 22.67067164299215 0.08210025493224293 b'g'
56903.12027113 22.94970999349428 0.15985921627854796 b'g'
56920.07474222 23.020925504545573 0.08448507893832158 b'g'
56925.15799977 22.758437334585913 0.14304022022864515 b'g'
56930.12745888 22.80740806991372 0.10243487891224845 b'g'
56943.0180281 22.94020660145293 0.08959109216099392 b'g'
56949.02744613 22.98378199510832 0.09383803065381713 b'g'
56956.00811989 22.929925407775578 0.08685475073592741 b'g'
56960.17070443 22.95462369641645 0.09163231558229512 b'g'
56973.02078094 22.77685447754852 0.08481048617835896 b'g'
56980.03745484 22.929092976692903 0.06534923030551099 b'g'
56987.04146497 22.92684117712443 0.09296333278140168 b'g'
56992.04630187 22.72643097153982 0.18539238427631233 b'g'
57002.05011183 22.77482887968608 0.08314357959667618 b'g'
57011.055966 22.86784792785528 0.06642897763956412 b'g'
57017.07357348 22.904818853594033 0.08959826385502723 b'g'
57030.09057864 22.70021873099474 0.20862192920256462 b'g'
57037.07382623 22.656513843651098 0.08289751398066159 b'g'
57042.08816102 22.772763014132067 0.10901546279123053 b'g'
57049.0412664 23.00576191262512 0.22476655398965303 b'g'
57257.22494548 22.722714930770696 0.10006681929251116 b'g'
57273.31367063 22.855417515129275 0.07328435266198596 b'g'
57278.18539721 22.841953471125635 0.07173388765988165 b'g'
57283.12905579 22.73307897832626 0.17795281224498893 b'g'
57305.0640739 22.822588727219003 0.12968794478725343 b'g'
57315.16316551 22.967804535950698 0.1691607763993268 b'g'
57329.02847203 22.83539322250376 0.08210406653068247 b'g'
57334.22381795 22.784655873107116 0.08087250881045094 b'g'
57340.06342432 22.804753514577712 0.07524616730416511 b'g'
57342.02141611 22.73835363572875 0.11611947391528687 b'g'
57356.12013504 22.901782604011448 0.07808471294750063 b'g'
57366.03850317 22.787915828487844 0.09345852141818511 b'g'
57385.09248495 22.901230744489354 0.12767831252454442 b'g'
57389.05716546 22.745697223712625 0.1001343832828141 b'g'
57653.06771786 22.258609290914073 0.059119501164762056 b'g'
57657.20832835 22.288588302303285 0.047209432757867376 b'g'
57662.23899273 22.239223220064503 0.04242299101759528 b'g'
57666.03514384 22.278784683895452 0.05636862021919953 b'g'
57680.01620561 22.304591788221217 0.07339649933223669 b'g'
57681.01476208 22.432641260443553 0.10605013587168699 b'g'
57682.01626341 22.348777752739934 0.06386412153529264 b'g'
57686.02035913 22.2625782595023 0.053868360615503263 b'g'
57694.02475984 22.205815722605614 0.04013856604782973 b'g'
57701.03942335 22.37323769325844 0.09996482698762321 b'g'
57730.05256866 22.296013886817377 0.08978591922882018 b'g'
57747.05650762 22.18674060321933 0.03855965941239248 b'g'
57752.05907336 22.196287908782985 0.04541431266050111 b'g'
57760.0504428 22.47223663600372 0.1084946714099786 b'g'
57994.31635709 22.41937269603101 0.06538253874744981 b'g'
58007.09880819 22.424354377417288 0.08309689133090359 b'g'
58014.07756244 22.588930672165894 0.0572702579860902 b'g'
